country,unique_artists
AU,"{'Metro Boomin, Future, Don Toliver', 'Bobby Helms', 'PinkPantheress', 'Dean Martin', 'Natasha Bedingfield', 'Bon Jovi', 'Arcane, Stromae, Pomme', 'Ariana Grande, Cynthia Erivo', 'Declan McKenna', 'Lady Gaga, Bradley Cooper', 'Jungle', 'Beyoncé', 'Taylor Swift, Kendrick Lamar', 'The Pogues, Kirsty MacColl', 'Ryan Gosling', 'PARTYNEXTDOOR', 'Diplo, Jessie Murph, Polo G', 'The Weeknd, Playboi Carti', 'Lil Durk, Morgan Wallen', 'Creedence Clearwater Revival', 'FIFTY FIFTY', 'Tyler, The Creator, Doechii', 'David Guetta, Anne-Marie, Coi Leray', 'Sevdaliza, Pabllo Vittar, Yseult', ""Shakin' Stevens"", 'Britney Spears', '21 Savage, Lil Durk, Metro Boomin', 'Ariana Grande', 'Charli xcx, Troye Sivan', 'The Kid LAROI', 'Dua Lipa, DaBaby', 'YNW Melly', 'V', 'J. Cole, Bas, Central Cee', 'The Beach Boys', 'José Feliciano', 'Noah Cyrus', 'The Police', 'Drake, Chief Keef', 'Gorillaz', 'Good Neighbours', 'Nicki Minaj, Lil Uzi Vert', 'ILLIT', 'Max McNown', 'Tyler, The Creator, Daniel Caesar, LaToiya Williams', 'The Cranberries', 'Mark Ronson, Amy Winehouse', 'Ice Spice, Nicki Minaj', 'Post Malone', 'Toploader', 'G Flip', 'PinkPantheress, Ice Spice', 'Metro Boomin, The Weeknd, 21 Savage', 'Metro Boomin, Future, Chris Brown', 'Tyler, The Creator, ScHoolboy Q, Santigold', 'Fred again.., Lil Yachty, Overmono', 'Calvin Harris, Sam Smith', 'Twenty One Pilots', 'Lola Young', 'Future, Metro Boomin, The Weeknd', 'The Weeknd', 'mgk, Jelly Roll', 'Zach Bryan, Maggie Rogers', 'Chris Brown', 'Tyler Braden', 'Billy Joel', 'GloRilla, Sexyy Red', 'Sam Smith, Kim Petras', 'Stray Kids', 'Taylor Swift, Ice Spice', 'Wheatus', 'Lil Mabu', 'Post Malone, 21 Savage', 'Glass Animals', 'Bryan Martin', 'The Chainsmokers, Coldplay', 'Fred again.., Anderson .Paak, CHIKA', 'Noah Kahan, Post Malone', 'Cold Chisel', 'J Hus, Drake', 'SZA', 'Nirvana', 'Lana Del Rey', 'Ocean Alley', 'Beyoncé, Rumi Carter', 'Travis Scott, Drake', 'Fred again..', 'Mitski', 'Milky Chance', 'Eminem, Skylar Grey', 'Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra', 'Michael Bublé, Shania Twain', 'Kelly Clarkson, Ariana Grande', 'OneRepublic', 'Flo Milli', 'Daya', 'Troye Sivan', 'Chase & Status, Stormzy', 'Billie Eilish, Khalid', 'JENNIE', 'RÜFÜS DU SOL', 'Elton John', 'Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts', 'Budjerah', 'Michael Marcagi', 'Eminem, Ez Mil', 'Laufey', 'Pitbull, AFROJACK, Ne-Yo, Nayer', 'Nicki Minaj, Ice Spice, Aqua', 'Eminem, Big Sean, BabyTron', '3 Doors Down', 'Cher', 'Avicii', 'XXXTENTACION', 'Future, Metro Boomin, Travis Scott, Playboi Carti', 'Eminem, JID', 'Post Malone, Swae Lee', 'The Kid LAROI, Justin Bieber', 'Drake, PARTYNEXTDOOR', 'Zach Bryan', 'Whitney Houston', 'Eagles', 'Kendrick Lamar, Lefty Gunplay', 'Offset, Metro Boomin', 'Eminem, Rihanna', 'A$AP Rocky', 'Green Day', 'Frank Ocean', 'Morgan Wallen', 'Gunna', 'Drake, Wizkid, Kyla', 'Eminem', 'Jason Mraz', 'Rihanna, JAY-Z', 'Tom Petty', 'Lost Frequencies, Tom Odell', 'Gotye, Kimbra', 'The Script, will.i.am', 'Jordan Adetunji', 'Lady Gaga', 'Nicki Minaj, Drake', 'Kings of Leon', 'blink-182', 'Steve Lacy', 'Zach Bryan, The War And Treaty', 'Eminem, Dem Jointz, Sly Pyper', 'James Arthur', 'KSI, Trippie Redd', 'Run–D.M.C.', 'Tinashe', 'G-Eazy', 'Gwen Stefani, Blake Shelton', 'FISHER, Kita Alexander', 'a-ha', 'Beyoncé, Kendrick Lamar', 'David Kushner', 'MK, Dom Dolla', 'Brenda Lee', 'Paul Kelly', 'Tory Lanez', 'Chuck Berry', 'Lay Bankz', 'Ava Max', 'SZA, Travis Scott', 'Travis Scott, The Weeknd, Swae Lee', 'Madison Beer', 'Elley Duhé, Whethan', 'benny blanco, Halsey, Khalid', 'Marshmello, Kane Brown', 'Portugal. The Man', 'Surf Curse', 'Kendrick Lamar, AzChike', 'Darlene Love', 'Drake, J. Cole', 'SZA, Justin Bieber', 'Kanye West, Dwele', 'Offset, Travis Scott', 'The Beatles', 'Jessica Mauboy, Jason Derulo', 'Flume, kai', 'Michael Bublé, The Puppini Sisters', 'ZAYN, Taylor Swift', 'Taylor Swift, Hayley Williams', 'Kali Uchis', 'The Weeknd, Anitta', 'Ed Sheeran, Luke Combs', 'The Jackson 5', 'TLC', 'Charli xcx, Ariana Grande', 'Frank Sinatra, B. Swanson Quartet', 'Paul Russell', 'd4vd', 'Lord Huron', 'Zach Bryan, Kacey Musgraves', 'Myles Smith', 'Jessie Murph, Jelly Roll', 'Charli xcx, Lorde', 'The Temper Trap', 'Richy Mitch & The Coal Miners', 'French Montana, Swae Lee', 'Train', 'Bruce Springsteen', 'Tracy Chapman', 'Russ', 'Tyler, The Creator, Lola Young', 'Kanye West', 'Zach Bryan, The Lumineers', 'Tate McRae', 'Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra', 'Ariana Grande, Liz Gillies', 'Earth, Wind & Fire', 'The Notorious B.I.G.', 'Lithe', 'Metro Boomin, James Blake', 'Van Morrison', 'Lukas Graham', 'Travis Scott, Beyoncé', 'Nicky Youre, dazy', 'Jimmy Eat World', 'Drake', 'Foster The People', 'Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne', 'Idina Menzel, Michael Bublé', '4batz, Drake', 'Libianca', 'Frank Sinatra', 'Journey', 'Future, Metro Boomin, Travis Scott', 'Chris Stapleton', 'Travis Scott, James Blake, 21 Savage', '21 Savage, Metro Boomin', 'The Lumineers', 'Future, Metro Boomin', 'Jordan Davis, Luke Bryan', 'Nelly Furtado, Timbaland', 'Jaxomy, Agatino Romero, Raffaella Carrà', 'Amy Shark', 'Kendrick Lamar, Hitta J3, YoungThreat, Peysoh', 'Don Toliver', 'Wham!', 'Bill Withers', 'Megan Thee Stallion, Yuki Chiba', 'Noah Kahan', 'Travis Scott, Yung Lean, Dave Chappelle', 'Tony Bennett', 'The Kid LAROI, Jung Kook, Central Cee', 'Liam Payne, Quavo', 'Justin Bieber', 'Kendrick Lamar, Jay Rock', '21 Savage, Young Thug, Metro Boomin', 'Hotel Ugly', 'Elvis Presley', 'Kaliii', 'Dom Dolla, Nelly Furtado', 'Zac Brown Band', 'John Williams', 'Kendrick Lamar, Dody6', 'Fred again.., Delilah Montagu', 'Dave, Central Cee', 'Cynthia Erivo, Ariana Grande', 'J. Cole', 'Bailey Zimmerman', 'Fred again.., Obongjayar', 'Paul McCartney', 'Teddy Swims', 'Tiësto, Tate McRae', 'Olivia Rodrigo', 'SUICIDAL-IDOL', 'Ice Spice, Central Cee', 'Rihanna, Mikky Ekko', 'The Chainsmokers, Halsey', 'Ariana Grande, Nonna', 'Empire Of The Sun', 'Kenya Grace', 'WALK THE MOON', 'SkuX', 'Queen', 'Nat King Cole', 'The Ronettes', 'Chris Rea', 'Gesaffelstein, The Weeknd', 'Sophie Ellis-Bextor', 'Travis Scott, SZA, Future', 'Justin Timberlake', 'Bakar, Summer Walker', 'Tyler, The Creator, Teezo Touchdown', 'Central Cee, Lil Baby', 'LE SSERAFIM', 'Eminem, Sly Pyper', 'Katy Perry', 'Kanye West, Jamie Foxx', 'The Weeknd, Gesaffelstein', 'Men At Work', 'Tory Lanez, Trippie Redd, Yoko Gold', 'Alex Warren', 'Kylie Minogue', 'Milli Vanilli', 'Timbaland, Keri Hilson, D.O.E.', 'Benson Boone', 'John Lennon, Yoko Ono', 'Artemas', 'Tyler, The Creator, Daniel Caesar', 'Eminem, White Gold', 'Red Hot Chili Peppers', 'Bing Crosby', 'Travis Scott, Rob49, 21 Savage', 'Adele', 'Bing Crosby, The Andrews Sisters', 'Gigi Perez', 'Akon, Eminem', 'Tyla, Gunna, Skillibeng', 'Brett Eldredge, Meghan Trainor', 'Beyoncé, Miley Cyrus', 'Passenger', 'Bryson Tiller', 'Lizzo', 'YG Marley', 'Black Eyed Peas', 'Dasha', 'Band Aid', 'Andy Williams', 'Coolio, L.V.', 'Tyler, The Creator', 'Metro Boomin, A$AP Rocky, Roisee', 'BL3SS, CamrinWatsin, bbyclose', 'Sleepy Hallow, Doechii', 'Labrinth', 'Taylor Swift, Bon Iver', 'Future, Drake, Tems', 'Hooligan Hefs', 'Djo', 'The Kid LAROI, Future, BabyDrill', 'Noah Kahan, Sam Fender', 'ABBA', 'Megan Thee Stallion', 'Oliver Anthony Music', 'Backstreet Boys', 'Post Malone, Luke Combs', 'Burl Ives', 'Tyler, The Creator, Kali Uchis', 'Bryan Adams', 'Oasis', 'Gracie Abrams', 'Eminem, Juice WRLD', 'Kanye West, Chris Martin', 'ROSÉ', 'cassö, RAYE, D-Block Europe', 'Elton John, Dua Lipa, PNAU', 'USHER, Lil Jon, Ludacris', 'Post Malone, Tim McGraw', 'Drake, Young Thug, 21 Savage', 'Fred again.., Jozzy, Jim Legxacy', '4batz', 'Carly Rae Jepsen', 'League of Legends, NewJeans', 'Ed Sheeran, Elton John', 'Future, Metro Boomin, Kendrick Lamar', '21 Savage, Summer Walker', 'Travis Scott, Teezo Touchdown', 'Travis Scott, Young Thug', 'Maroon 5, Christina Aguilera', 'Drake, Travis Scott', 'Donny Hathaway', 'Eminem, Jelly Roll', 'Fred again.., The Blessed Madonna', 'Ella Fitzgerald', 'Shaboozey', 'Badger, Natasha Bedingfield', 'The Goo Goo Dolls', 'Gracie Abrams, Taylor Swift', 'Pharrell Williams', 'Chappell Roan', 'Lizzy McAlpine', 'The Weeknd, Playboi Carti, Madonna', 'Hanumankind, Kalmi', 'Stephen Sanchez, Em Beihold', 'Daryl Hall & John Oates', 'Drake, 21 Savage', 'Justin Bieber, Nicki Minaj', 'Beyoncé, JAY-Z', 'Peggy Gou', 'Outkast', '5 Seconds of Summer', 'Fred again.., Baby Keem', 'Gene Autry', 'Drake, Bad Bunny', 'Tucker Wetmore', 'P!nk, Nate Ruess', 'Coldplay, BTS', 'Travis Scott', 'Hozier', 'Royel Otis', 'Lost Frequencies, Calum Scott', 'BTS', 'Nicki Minaj', 'Miguel', 'Bruno Mars', 'Sam Barber', 'The Weeknd, Ariana Grande', 'Dominic Fike', 'Rich Amiri', 'Lil Uzi Vert', 'Mariah Carey', 'Jack Harlow', 'Drake, SZA', 'Metro Boomin, Coi Leray', '*NSYNC', 'The Weeknd, JENNIE, Lily-Rose Depp', 'Meghan Trainor', 'Playboi Carti', 'Michael Bublé', 'Drake, Yeat', 'Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch', '21 Savage, Travis Scott, Metro Boomin', 'Drake, Lil Yachty', 'Coi Leray', 'Juice WRLD', 'Yeat', 'Wizzard', 'Beyoncé, Linda Martell, Shaboozey', 'Tommy Richman', 'Queen, David Bowie', 'Kygo, Ava Max', 'AC/DC', 'Buffalo Springfield', 'JVKE', 'Travis Scott, Playboi Carti', 'Post Malone, Chris Stapleton', 'Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton', 'Jet', 'Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie', 'NewJeans', 'Drake, Central Cee', 'Kelly Clarkson', 'Dylan Gossett', 'Pitbull, Ne-Yo', 'Tyla', 'NLE Choppa', 'Cardi B, Megan Thee Stallion', 'Otis Redding', 'Jonas Brothers', '¥$, Kanye West, Ty Dolla $ign', 'Rihanna, Calvin Harris', 'Mustard, Travis Scott', 'Imagine Dragons', 'Morgan Wallen, ERNEST', 'Bakar', 'Dom Dolla', 'Muni Long', 'Miley Cyrus', 'Adam Port, Stryv, Keinemusik, Orso, Malachiii', 'INXS', 'Metro Boomin, Travis Scott, Young Thug', 'Travis Scott, Kid Cudi', '21 Savage', 'Pentatonix', 'RAYE, 070 Shake', 'Charli xcx', 'Sam Smith', 'Taylor Swift, Florence + The Machine', 'Drake, Sexyy Red, SZA', 'David Guetta, OneRepublic', 'Calvin Harris, Ellie Goulding', 'The Weeknd, Lana Del Rey', 'P!nk', '21 Savage, Doja Cat', 'Beyoncé, Post Malone', 'Quavo, Lana Del Rey', 'Diplo, Morgan Wallen', 'Ella Langley, Riley Green', 'Luke Combs', 'Oliver Tree, Robin Schulz', 'Florence + The Machine', 'Travis Scott, Westside Gunn', 'Brent Faiyaz', 'Post Malone, Blake Shelton', 'Metro Boomin, Swae Lee, Lil Wayne, Offset', 'Rema, Selena Gomez', 'Leona Lewis', 'Central Cee', 'The Killers', 'David Guetta, Bebe Rexha', 'Drake, Teezo Touchdown', 'Vance Joy', 'Addison Rae', 'Post Malone, Morgan Wallen', 'Linkin Park', 'Selena Gomez', 'Mac Miller, Empire Of The Sun', 'The White Stripes', 'Arctic Monkeys', 'GloRilla', 'Taylor Swift, Fall Out Boy', 'Lil Durk, J. Cole', 'Stevie Wonder', 'The Weeknd, Daft Punk', 'Matt Sassari', 'Fleetwood Mac', 'Harry Styles', 'Odetari', 'Post Malone, Doja Cat', 'JAY-Z, Kanye West', 'LISA', 'Lil Tecca', 'A$AP Rocky, Imogen Heap, Clams Casino', 'Dua Lipa', 'Darius Rucker', 'Bring Me The Horizon', '21 Savage, Brent Faiyaz', 'Mark Ambor', 'The Game, 50 Cent', 'Noah Kahan, Hozier', 'Crowded House', 'Dean Lewis', 'Eartha Kitt, Henri René and His Orchestra', 'One Direction', 'Foo Fighters', 'The Neighbourhood', 'Koe Wetzel, Jessie Murph', 'Kendrick Lamar', 'TOTO', 'Tom Odell', 'Coldplay', 'Vince Guaraldi Trio', '50 Cent', 'nimino', 'Tame Impala', 'CYRIL', 'Tears For Fears', 'Lewis Capaldi', 'Sonny Fodera, Jazzy, D.O.D', 'Kanye West, Pusha T', 'Ndotz', 'Swedish House Mafia, The Weeknd', 'Kendrick Lamar, SZA', 'Chance Peña', 'Calvin Harris', 'A Boogie Wit da Hoodie', 'Nickelback', 'Marvin Gaye, Tammi Terrell', 'Ed Sheeran', 'Travis Scott, Bad Bunny, The Weeknd', 'Charli xcx, Billie Eilish', 'George Ezra', 'Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone', 'Ice Spice', 'JID, 21 Savage, Baby Tate', 'Sia', 'The Doobie Brothers'}"
