rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
1,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,1,1,51,5231270,DE,2023-12-21
2,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,1,2,50,5178505,DE,2023-12-21
3,spotify:track:2TE4xW3ImvpltVU0cPcKUn,Shakin' Stevens,Merry Christmas Everyone,Sony Music CG,3,3,43,4361595,DE,2023-12-21
4,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,4,5,29,3713344,DE,2023-12-21
5,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,5,6,33,3326334,DE,2023-12-21
6,spotify:track:27qAMKrDdKEs8HDXcvR24R,Chris Rea,Driving Home for Christmas - 2019 Remaster,Rhino,3,7,41,3224749,DE,2023-12-21
7,spotify:track:0SvD6EdetxVtXei2JhkV4B,Melanie Thornton,Wonderful Dream (Holidays Are Coming) - Radio Version,X-cell Records,5,9,40,3048802,DE,2023-12-21
8,spotify:track:30vg2QguPyaa7PcAJTn9YE,YAKARY,sonnenbank.mp3,Life is Pain,1,4,4,3002362,DE,2023-12-21
9,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,7,8,41,2979138,DE,2023-12-21
10,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,6,12,45,2908712,DE,2023-12-21
11,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,6,14,31,2662560,DE,2023-12-21
12,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,4,13,43,2620656,DE,2023-12-21
13,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,1,11,20,2531344,DE,2023-12-21
14,spotify:track:5ReQQXU6JXKWOi0O9GwI9x,"Bonez MC, Ufo361",MONEY & FAME,187 Strassenbande,14,-1,1,2480332,DE,2023-12-21
15,spotify:track:1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney Catalog,6,19,39,2349713,DE,2023-12-21
16,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,8,20,36,2259043,DE,2023-12-21
17,spotify:track:27RYrbL6S02LNVhDWVl38b,"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,EMI Catalogue,9,21,39,2197005,DE,2023-12-21
18,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,"Ed Sheeran, Elton John",Merry Christmas,Atlantic Records UK,6,23,15,2158175,DE,2023-12-21
19,spotify:track:6TkXViJUO3SA6FMcrNwlD9,Bobby Helms,Jingle Bell Rock,Universal Digital Enterprises,6,22,38,2094535,DE,2023-12-21
20,spotify:track:4XgxsTII2KYZZMFt4JlnYU,Hava,Ja sagen,Hypnotize Entertainment,4,10,5,2084570,DE,2023-12-21
21,spotify:track:38XziJOR1OFb4fJ44IUrX1,"Jaques Raupé, Felix Harrer",3 Haselnüsse,Kontor Records,21,25,2,2069710,DE,2023-12-21
22,spotify:track:2xGO2UjzxeVQSIkyg98vck,Queen,Thank God It's Christmas - Non-Album Single,EMI,11,26,36,2067774,DE,2023-12-21
23,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,Generation Now/Atlantic,14,18,6,2057148,DE,2023-12-21
24,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,15,14,1992196,DE,2023-12-21
25,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,2,16,19,1981368,DE,2023-12-21
26,spotify:track:550rQQCGkrTzvp4SfpOPzx,Pentatonix,Hallelujah,RCA Records Label,17,31,38,1948147,DE,2023-12-21
27,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,RBMG/Def Jam,14,27,31,1931447,DE,2023-12-21
28,spotify:track:7LoFMtL7hxP9tr5HYyyUrJ,Bryan Adams,Christmas Time,Universal Music Enterprises,13,35,35,1896801,DE,2023-12-21
29,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia,13,37,35,1810915,DE,2023-12-21
30,spotify:track:0YWUHZPJVg4iujddsJDwhM,Britney Spears,My Only Wish (This Year),Jive,24,36,35,1784113,DE,2023-12-21
31,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,Reprise,21,38,27,1759073,DE,2023-12-21
32,spotify:track:7gcKoI9KokClK9ZUjNFgZa,Rolf Zuckowski,In der Weihnachtsbäckerei,Musik Fuer Dich,25,28,36,1752236,DE,2023-12-21
33,spotify:track:7oQepKHmXDaPC3rgeLRvQu,"Udo Lindenberg, Apache 207",Komet,Warner Music Central Europe,1,24,48,1718005,DE,2023-12-21
34,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,2,29,16,1634711,DE,2023-12-21
35,spotify:track:2sj5vf9ss7eUxSIVUp50EW,"MADE, Bayor, Rasa, Skandal, SHABAB, BARÉ",Koka Shem,MADE Entertainment,35,-1,1,1626326,DE,2023-12-21
36,spotify:track:3an1JVi8OsE0aG6dMS4Pes,AYLIVA,Hässlich,Whiteheart Records/WM Germany,1,32,17,1540319,DE,2023-12-21
37,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,30,12,1509471,DE,2023-12-21
38,spotify:track:5YWu6dt50Nieq8qi572RF8,"SIRA, Bausa, badchieff",9 bis 9,Four Music/SIRA,2,34,32,1478482,DE,2023-12-21
39,spotify:track:6WbDwAoc5xr0kFflHZW0A4,"Amaru, Gringo Bamba",Blonde Chaya - Sped Up,Virgin,4,33,11,1477060,DE,2023-12-21
40,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,1,39,17,1472270,DE,2023-12-21
41,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,24,46,30,1430366,DE,2023-12-21
42,spotify:track:2NY6OwXheFjzMvdVmw69mQ,JAS,Winterherz,Polydor/JRR,42,-1,1,1409116,DE,2023-12-21
43,spotify:track:0ma3FK9C9kaqS9zMXtZKr5,"Safraoui, Haftbefehl, Soufian, HoodBlaq",MANNSCHAFT,Columbia/BE.ELA.QU GmbH,43,-1,1,1362059,DE,2023-12-21
44,spotify:track:4mVnqNiw2Kf5AHj9j0KD6u,"RAF Camora, Ski Aggu",Liebe Grüsse,Indipendenza,1,40,8,1315509,DE,2023-12-21
45,spotify:track:0eLrZL1SJRqgN7iQZGY8Js,"Ingrid Michaelson, Grace VanderWaal",Rockin' Around The Christmas Tree,Cabin 24 Records,41,47,16,1311953,DE,2023-12-21
46,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,Dean Martin,Rudolph The Red-Nosed Reindeer,Capitol Records,23,57,30,1310428,DE,2023-12-21
47,spotify:track:7AOJcugo17Kr1WUheSI6Oq,"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer",Mädchen auf dem Pferd,Zeitgeist,1,44,30,1302929,DE,2023-12-21
48,spotify:track:4Yg2w0P29BBBMixyeNjDtj,Band Aid,Do They Know It's Christmas? - 1984 Version,EMI,17,58,33,1294115,DE,2023-12-21
49,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,Chris Brown,Angel Numbers / Ten Toes,Chris Brown Entertainment/RCA Records,35,42,6,1290872,DE,2023-12-21
50,spotify:track:6pVW5LRWgeLaHudxauOTJU,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,Legacy Recordings,15,50,37,1290784,DE,2023-12-21
51,spotify:track:4CwhlCuirnGJGYw72mfuIS,"Farid Bang, CAPO, Bobby Vandamme",LEBEN ILLEGAL,Banger Musik,51,-1,1,1275621,DE,2023-12-21
52,spotify:track:4fzyvSu73BhGvi96p2zwjL,Coldplay,Christmas Lights,Parlophone UK,27,70,31,1228827,DE,2023-12-21
53,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,1,45,20,1221057,DE,2023-12-21
54,spotify:track:2O3MQ6H3gjrIWDcpeTrikT,"Kelly Clarkson, Ariana Grande","Santa, Can’t You Hear Me",Atlantic Records,28,56,14,1216827,DE,2023-12-21
55,spotify:track:1N1ZpYUJc9fwrqk53FGgWv,Sia,Santa's Coming for Us,Monkey Puzzle/Atlantic,50,61,28,1213423,DE,2023-12-21
56,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,Ava Max,Christmas Without You,Atlantic Records,29,55,20,1213231,DE,2023-12-21
57,spotify:track:0lTurWECr2XL607eJAj1A3,Meghan Trainor,I'll Be Home,Epic,43,65,32,1167127,DE,2023-12-21
58,spotify:track:1udwFobQ1JoOdWPQrp2b6u,"JID, 21 Savage, Baby Tate",Surround Sound (feat. 21 Savage & Baby Tate),Dreamville/Interscope,51,51,6,1164384,DE,2023-12-21
59,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,52,52,5,1157146,DE,2023-12-21
60,spotify:track:2TdaxRL0VAKep3sbuM2O8L,"Leony, VIZE",Merry Christmas Everyone,Smash The House,39,59,18,1114312,DE,2023-12-21
61,spotify:track:4kKdvXD0ez7jp1296JmAts,"Frank Sinatra, B. Swanson Quartet",Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Columbia/Legacy,61,85,24,1106910,DE,2023-12-21
62,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,4,53,63,1069545,DE,2023-12-21
63,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",3,54,36,1065702,DE,2023-12-21
64,spotify:track:1OjmlSFuzYflWjSMTCyTJv,Jonas Brothers,Like It's Christmas,Jonas Brothers,35,77,17,1053236,DE,2023-12-21
65,spotify:track:1TqC60H8LMZc4Gi4M56t6m,"Kontra K, SANTOS",Die Sonne,Letzte Wölfe,3,48,6,1035640,DE,2023-12-21
66,spotify:track:2FiJGvN3fiXMwms9IftNV0,"FiNCH, Tream",LiEBE AUF DER RÜCKBANK,Walk This Way Records,17,62,29,1032250,DE,2023-12-21
67,spotify:track:5o5M5IThy0tBhJte1LmIjo,"YAKARY, Dardan",Baby Schrei,Life is Pain,17,17,2,1031802,DE,2023-12-21
68,spotify:track:1NghHeg0wE32eBYrQBVQXL,Train,Shake Up Christmas,Columbia,68,145,6,1025929,DE,2023-12-21
69,spotify:track:0QlOkt8nkZ8zqu8xb2SHU8,"Niklas Dee, Old Jim, Enny-Mae",Not Fair,Kontor Records,5,76,28,971729,DE,2023-12-21
70,spotify:track:2OQ6a4CfUeYskpTTgyawyJ,"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (feat. Blake Shelton),UMGRI Interscope,41,102,28,964805,DE,2023-12-21
71,spotify:track:0ya0fBUHF1TKookyKM5ZVQ,Jazeek,Take it,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,16,68,13,956030,DE,2023-12-21
72,spotify:track:3L4pLlkTz0WyZPza8tlAgx,BIG TIM,Alles ist relativ,RCA Local,72,96,3,952796,DE,2023-12-21
73,spotify:track:3VTNVsTTu05dmTsVFrmGpK,"The Pogues, Kirsty MacColl",Fairytale of New York (feat. Kirsty MacColl),WM UK,51,82,16,950101,DE,2023-12-21
74,spotify:track:1YBItUnKj01KBXhpFtvINp,Leona Lewis,Winter Wonderland,Syco Music,64,90,21,949213,DE,2023-12-21
75,spotify:track:1szS7JF64tEmQke86QpFDV,"Maikel, badchieff, Miksu / Macloud",winterlove2.0,Futura Records,63,75,3,949135,DE,2023-12-21
76,spotify:track:2pXpURmn6zC5ZYDMms6fwa,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),RCA Records Label,47,109,21,944824,DE,2023-12-21
77,spotify:track:5Y8mnPgyb9hOJxY1M0OJdx,"Sonny Wern, Lyente, Quinten Circle, ZANA","Dance For Me (1, 2, 3) - Stutter Techno",Virgin,24,66,10,942154,DE,2023-12-21
78,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Creeds,Push Up - Main Edit,Columbia/B1 Recordings,12,67,36,941152,DE,2023-12-21
79,spotify:track:3Me5bYXeDXqjBVgug53Ula,"LIZOT, KYANU",This Is The Life,Zeitgeist,79,79,7,938958,DE,2023-12-21
80,spotify:track:6AUuQdsDyBzF65zw4cjG5M,"Pajel, Jazeek",Nostalgie,Epic/DOPE,80,-1,1,935639,DE,2023-12-21
81,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,74,146,926783,DE,2023-12-21
82,spotify:track:5XM67HdnPub0nMDqJEUPdy,Sarah Connor,The Best Side Of Life,X-cell Records,28,122,31,920567,DE,2023-12-21
83,spotify:track:42Ztw2ZtZR3mtWjXpg0R5I,"Yung Yury, Damn Yury",TABU.,5Zero,1,73,37,915263,DE,2023-12-21
84,spotify:track:0iB5f04XdJ2tcfhoVkeLV8,"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP,Columbia/B1 Recordings,84,126,2,908930,DE,2023-12-21
85,spotify:track:3iMRGDhn0ghHIUMmlKrJOh,Band Aid 30,Do They Know It's Christmas? - 2014,EMI,35,118,30,908759,DE,2023-12-21
86,spotify:track:4kcgrgZhd4h8chSAJ86mIq,"erobé, KXXMA, Lyfrix",EWIGKEIT - REMIX,Off Tape Records & Polydor x Island Records,9,71,22,907426,DE,2023-12-21
87,spotify:track:0Ydt7UQxxHmFdZGOROCcza,"MADE, CALI, Kenan, Infinit",Ma Jolie,MADE Entertainment,59,87,7,903866,DE,2023-12-21
88,spotify:track:6JUeZ04YG6WIy937AgIPsR,"AYLIVA, MERO",Sie weiß (feat. Mero),Whiteheart Records/WM Germany,1,72,50,900613,DE,2023-12-21
89,spotify:track:3dgOu83QnvkooEa4Jz2Msr,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,27,83,25,890772,DE,2023-12-21
90,spotify:track:2EbO8k2jAHVRMVvUB77nNt,AYLIVA,Weißes Haus,Whiteheart Records/WM Germany,4,78,23,886242,DE,2023-12-21
91,spotify:track:4evyMjgTKhrBfggfxFRAKr,YAKARY,KETAMIN,Life is Pain,33,84,18,885006,DE,2023-12-21
92,spotify:track:1Qi2wh8fFgDV7tl4Sj3f2K,Sam Smith,Have Yourself A Merry Little Christmas,PLG - Capitol,32,106,30,874613,DE,2023-12-21
93,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,27,80,14,864292,DE,2023-12-21
94,spotify:track:0z5jr9YE1siursT3dJUwDV,Slade,Merry Xmas Everybody,BMG Rights Management (UK) Ltd.,38,119,24,862959,DE,2023-12-21
95,spotify:track:47QjPV3o8PqDnruovlyc1F,"Alligatoah, Fred Durst",SO RAUS (feat. Fred Durst),Alligatoah,41,41,3,861040,DE,2023-12-21
96,spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,Yamê,Bécane - A COLORS SHOW,COLORSxSTUDIOS,96,129,3,857998,DE,2023-12-21
97,spotify:track:1foCxQtxBweJtZmdxhEHVO,"Eartha Kitt, Henri René and His Orchestra",Santa Baby (with Henri René & His Orchestra),RCA Bluebird,81,110,12,851687,DE,2023-12-21
98,spotify:track:4HEOgBHRCExyYVeTyrXsnL,Frank Sinatra,Jingle Bells - Remastered 1999,Capitol Records,55,131,19,848943,DE,2023-12-21
99,spotify:track:0qo8YDKpPXlUQqp0vesiln,reezy,14 PASSENGER,Four Music/Teenager Forever,2,69,9,848272,DE,2023-12-21
100,spotify:track:2lckikJBGAkGIXXq6ZPjsr,Jazeek,Lüg mich an,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,25,64,4,845813,DE,2023-12-21
101,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,32,91,26,830120,DE,2023-12-21
102,spotify:track:5RKvst7SDOCTWGlLcF6kSE,"01099, Paul, Ski Aggu",Anders,01099 / Bamboo Artists / WMCE,7,89,35,829055,DE,2023-12-21
103,spotify:track:559mLg44MrcA7JzYGbpXfL,"MilleniumKid, JBS",Vielleicht Vielleicht,Warner Music Central Europe,61,94,8,826186,DE,2023-12-21
104,spotify:track:15coTBAzEN1bOeipoNDZAR,*NSYNC,"Merry Christmas, Happy Holidays",RCA Records Label,30,115,24,824058,DE,2023-12-21
105,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",NITRON concepts,67,161,12,801308,DE,2023-12-21
106,spotify:track:77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,Geffen,52,178,17,800746,DE,2023-12-21
107,spotify:track:24zCWIsjWldVBMPOSYMEtJ,"Simone Sommerland, Karsten Glück, Die Kita-Frösche",O Tannenbaum,Lamp und Leute,107,148,3,799998,DE,2023-12-21
108,spotify:track:6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),XO / Republic Records,18,123,27,796834,DE,2023-12-21
109,spotify:track:0fq2RzyyUoqELsONRF8ZzP,"Ski Aggu, SIRA",mietfrei,jungeratze & Bamboo Artists,4,97,23,782856,DE,2023-12-21
110,spotify:track:4buHBCFNm5WvttEDevaj9C,Michael Bublé,White Christmas,Reprise,70,175,13,778256,DE,2023-12-21
111,spotify:track:6vJMq94wRS6oqKV2jggzMc,"Kontra K, Lana Del Rey",Summertime,Letzte Wölfe,1,98,19,775271,DE,2023-12-21
112,spotify:track:45qP9cYtZI1pcxo0kzvkAh,"Simone Sommerland, Karsten Glück, Die Kita-Frösche","Eine Muh, eine Mäh",Lamp und Leute,112,143,3,773422,DE,2023-12-21
113,spotify:track:52Y1KkbSO4LI9MTCvZhP9Y,AYLIVA,Scheine zählen,Whiteheart Records/WM Germany,10,95,17,770252,DE,2023-12-21
114,spotify:track:7b8Z1GU2plJy3aASZTiolF,"Ski Aggu, Joost, Otto Waalkes",Friesenjung,jungeratze & Bamboo Artists,1,101,30,767980,DE,2023-12-21
115,spotify:track:6fsbuVwtZHq8bCfUOfmkNL,Apache 207,Breaking your heart,Four Music/Feder Musik,2,100,38,764080,DE,2023-12-21
116,spotify:track:4tHqQMWSqmL6YjXwsqthDI,John Williams,Carol of the Bells,Masterworks,62,107,15,764023,DE,2023-12-21
117,spotify:track:7MCNurIGh8Hg9SYaCPP9vv,"SDP, IIVEN, NESS",Ich will nur dass du weißt - IIVEN Remix,Nur Musik Ist Schöner,29,104,20,762580,DE,2023-12-21
118,spotify:track:6FGPpwHlUBnl0TLGKyN4Nl,Bonez MC,Fussballer ⚽️,187 Strassenbande,2,105,5,758451,DE,2023-12-21
119,spotify:track:2hFOXN8Eq2gXIGGMIdHdWJ,"Ski Aggu, Endzone, Ericson",Party Sahne,jungeratze & Bamboo Artists,24,103,63,757462,DE,2023-12-21
120,spotify:track:02FaKXXL7KUtRc7K0k54tL,Katy Perry,Cozy Little Christmas,Capitol Records,63,136,15,743568,DE,2023-12-21
121,spotify:track:25leEEaz1gIpp7o21Fqyjo,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Columbia/Legacy,94,163,11,743089,DE,2023-12-21
122,spotify:track:4b7DRSar2SjP6TI2AVkb1D,Rolf Zuckowski,"Schneeflöckchen, Weissröckchen",Musik Fuer Dich,97,121,9,741849,DE,2023-12-21
123,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,123,128,2,741555,DE,2023-12-21
124,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,111,49,739574,DE,2023-12-21
125,spotify:track:0nTjRvSZ2WvvfvppEQMfNb,makko,Peoplepleasing,BMG Rights Management GmbH,125,-1,1,739086,DE,2023-12-21
126,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,2,116,69,738179,DE,2023-12-21
127,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,71,113,30,737531,DE,2023-12-21
128,spotify:track:4yNWhBYneGn8Gvr7Y3ciqf,"Liaze, equal",2003,"23HOURS, BMG Rights Management GmbH",12,99,9,734925,DE,2023-12-21
129,spotify:track:0shlJqb0JPf28tUCJN0Es6,"Olexesh, Celo & Abdi",Ferrari Motor,385ideal,43,43,2,733942,DE,2023-12-21
130,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,10,120,27,731491,DE,2023-12-21
131,spotify:track:4E63weMCaNZuGPEFMnuEi8,Tate McRae,exes,RCA Records Label,43,88,5,728321,DE,2023-12-21
132,spotify:track:18uSfZqFBxQFi8CsXOIbhy,Cher,DJ Play A Christmas Song,Warner Records,132,-1,1,727515,DE,2023-12-21
133,spotify:track:1VxlVMCopT232hOcBVybyj,AYLIVA,Lass mich gehen,Whiteheart Records/WM Germany,13,108,17,716826,DE,2023-12-21
134,spotify:track:0kEO3qtCCZN8S42RdL1fp2,"BHZ, Monk, Ion Miles",Crash Dummy,BHZ,20,114,7,715462,DE,2023-12-21
135,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,43,124,165,714548,DE,2023-12-21
136,spotify:track:2SBr3MK1sdMs8IxdRcN6qz,Kylie Minogue,Santa Baby,Parlophone UK,34,172,29,710795,DE,2023-12-21
137,spotify:track:3QIoEi8Enr9uHffwInGIsC,Eagles,Please Come Home for Christmas - 2013 Remaster,Rhino/Elektra,61,187,11,709605,DE,2023-12-21
138,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,79,142,10,707791,DE,2023-12-21
139,spotify:track:31E9v4ICrx6W6Z3WAourxe,Wincent Weiss,Beste Zeit im Jahr,Vertigo Berlin,139,-1,1,705225,DE,2023-12-21
140,spotify:track:6YeDjSHCDmJKgU8foiaruL,Frank Sinatra,Santa Claus Is Comin' to Town,Columbia/Legacy,69,182,14,700371,DE,2023-12-21
141,spotify:track:5qEGAHerczFt3HmL9lhh4j,"Miksu / Macloud, makko",Nachts wach (Lila Wolken Bootleg),Futura,5,137,69,699570,DE,2023-12-21
142,spotify:track:3ThmZJ7LQ3C20FpxU5kXJB,Bobby Vandamme,BANDIT,RCA & GOLD LEAGUE/GOVA Ent.,17,150,6,698350,DE,2023-12-21
143,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,53,117,179,695629,DE,2023-12-21
144,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Darlene Love,Christmas (Baby Please Come Home),Legacy Recordings,59,181,15,688399,DE,2023-12-21
145,spotify:track:5Z0LXWVfqTUaOdkfwqoVV3,"MADE, Biggie68",Maybe,MADE Entertainment,145,-1,1,686985,DE,2023-12-21
146,spotify:track:4NhNX3C9Ue4gatgwHQobyY,Rolf Zuckowski,Es schneit,Musik Fuer Dich,84,144,5,686962,DE,2023-12-21
147,spotify:track:17NHXI2CJp7KgdcwcDnRx4,"Marnik, Naeleck, VINAI",Boyz In Paris (with VINAI),Signatune,54,141,19,686696,DE,2023-12-21
148,spotify:track:17cia5k4BpGVlyEfqrFH50,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Lions Gate Entertainment Inc. under exclusive license to Geffen Records,76,112,6,680034,DE,2023-12-21
149,spotify:track:4kjI1gwQZRKNDkw1nI475M,Travis Scott,MY EYES,Cactus Jack/Epic,20,158,21,678662,DE,2023-12-21
150,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,37,130,133,677904,DE,2023-12-21
151,spotify:track:5lyikKk6KFWfWCuDDir9Fx,Miley Cyrus,Rockin' Around The Christmas Tree,RCA Records Label,63,190,11,677861,DE,2023-12-21
152,spotify:track:0HHCe6pkcJZ7mY1HmfbzcE,"MADE, CALI",Tab Tab,MADE Entertainment,86,86,2,677219,DE,2023-12-21
153,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),Shady/Aftermath/Interscope Records,8,133,33,676449,DE,2023-12-21
154,spotify:track:1uUgy87UHT9rlbxHirty3g,"Peter Fox, Inéz",Zukunft Pink (feat. Inéz),Warner Music Central Europe,1,146,61,673918,DE,2023-12-21
155,spotify:track:2ykBpMiRAKvii89MMclhp9,Sarah Connor,Ring Out The Bells,Polydor,40,193,8,673820,DE,2023-12-21
156,spotify:track:5W3onQ43lDyOAdoLmx82Ku,"badmómzjay, Kool Savas",Airplanes,Vertigo Berlin,11,149,15,671542,DE,2023-12-21
157,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,Four Music Local,1,147,226,670389,DE,2023-12-21
158,spotify:track:2kNhZ57JHXkZPZH2rknRyu,"twocolors, Safri Duo, Chris de Sarandy",Cynical,Virgin,26,127,23,668952,DE,2023-12-21
159,spotify:track:4HkRGYJYn1Y99uXpqTyOI6,"Milano, Eddin",Au Revoir,DEUX FRÈRES MUSIC,8,-1,24,667271,DE,2023-12-21
160,spotify:track:6MKmlSFBMK3kwqvDwbU4HH,"MADE, Kenan",Interpol,MADE Entertainment,156,156,6,666608,DE,2023-12-21
161,spotify:track:4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,Warner Records,18,134,6,665090,DE,2023-12-21
162,spotify:track:6LBmaJYwbLHfQwIreMCLlw,Nina Chuba,Wildberry Lillet,Jive,1,139,71,663001,DE,2023-12-21
163,spotify:track:3IhM5Mber8KA0NaRNpK2px,Tiësto,Lay Low,Atlantic Records,12,151,50,660586,DE,2023-12-21
164,spotify:track:2qqZ5fOGuNvYVzgPFDLQ4l,Boney M.,Mary's Boy Child / Oh My Lord,Sony Music Catalog,79,170,14,651591,DE,2023-12-21
165,spotify:track:7AyE8MRf4dIK75mqqpks9S,Nina Chuba,Mangos mit Chili,Jive,4,140,46,648836,DE,2023-12-21
166,spotify:track:0dEvVBg3ArnuJ9WBnPzOcj,"Niclov, Baron",Feuer Wasser Sturm,Four Music Local,11,138,14,647637,DE,2023-12-21
167,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,167,-1,1,640355,DE,2023-12-21
168,spotify:track:5LssLZIagFBWRJJpxia7dU,Helene Fischer,Fröhliche Weihnacht überall,Polydor,53,-1,12,639115,DE,2023-12-21
