rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country,date
1,spotify:track:3BFh8rR6aMexy7ELu2UQy3,"DELLAFUENTE, Morad",Manos Rotas,MAAS,1,1,5,4672197,ES,21
2,spotify:track:0qZhK4gFB5c1Wxsnd6WA8U,"Soolking, Lola Indigo, Rvfv",Casanova,Universal Music MENA Distributed Labels,2,2,2,4265386,ES,21
3,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,3,7,3,3032548,ES,21
4,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,3,3,4,2982406,ES,21
5,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,1,5,24,2517717,ES,21
6,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,4,14,2334005,ES,21
7,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,3,8,11,2265607,ES,21
8,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,2,6,10,2228515,ES,21
9,spotify:track:5xSt1wxZobFcLzHrFakv6z,SAIKO,COSAS QUE NO TE DIJE,WM Spain,9,9,21,2148913,ES,21
10,spotify:track:3tPPP39TSamzLPOJomKALp,"Soge Culebra, Quevedo, GARABATTO",NO PIENSO LLAMAR,WM Spain,9,11,11,2102393,ES,21
11,spotify:track:559YUIWxUc8Mx4lsla13Ff,"Mora, YOVNGCHIMI",MODELITO,Rimas Entertainment LLC,4,10,49,2030503,ES,21
12,spotify:track:0QRHOAeU8JRaVVn3UoZBih,"Mora, SAIKO",REINA,Rimas Entertainment LLC,1,12,17,1993988,ES,21
13,spotify:track:6gMj2DzKR2PjrrbNSwcGFR,"Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian",OA,Hear This Music,3,13,10,1852294,ES,21
14,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,8,17,19,1840308,ES,21
15,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,15,27,1758379,ES,21
16,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,"Quevedo, SAIKO",Buenas,Quevedo,1,16,13,1687297,ES,21
17,spotify:track:3CqTTiYyJRJNmuxZcww8BP,céro,lady madrizZz,céro,8,14,9,1643479,ES,21
18,spotify:track:0p0cOpBujR114Wirv5AM7W,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,18,19,14,1576337,ES,21
19,spotify:track:0EhuGnOS6fTc5l5UNtDEH2,"SAIKO, Quevedo, Feid, Mora",POLARIS - Remix,2023 Rimas Entertainment LLC.,1,18,28,1561028,ES,21
20,spotify:track:18W8cuvcub2B9NQzm5rZxf,"JC Reyes, Pedro Calderon, Blacknife",A 300,JC Reyes,17,20,31,1553154,ES,21
21,spotify:track:4XCIp44SX79A7spTo4O40y,"SAIKO, Yandel",CORLEONE,2023 SAIKO,21,-1,1,1546198,ES,21
22,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"SativaMusic, Morad, GIMS",Seya,Sativa Music,22,25,11,1507590,ES,21
23,spotify:track:6KHxe3Yj8W8oq3zviUvJRe,Ana Mena,Madrid City,Sony Music Entertainment,16,21,12,1505702,ES,21
24,spotify:track:5nSUskJwcSRFS9dIqrVfrv,Dei V,Quien Es Dei V?,Encore Recordings,11,24,14,1450869,ES,21
25,spotify:track:21N77gfWYoQDvrLvaeiQgi,"Rauw Alejandro, Bizarrap",BABY HELLO,Sony Music Latin/Duars Entertainment,2,22,26,1429906,ES,21
26,spotify:track:2kT0UoxzIcAaD7SNiDGrFn,"Lola Indigo, La Zowi",YO TENGO UN NOVIO,Universal Music Spain S.L.,26,-1,1,1423947,ES,21
27,spotify:track:6irysuQyZWd7Bjj7ePiOs2,JHAYCO,Holanda,N&E Entertainment LLC,3,23,21,1373164,ES,21
28,spotify:track:68OXeY9CUQebrOAAh3b3Jw,Myke Towers,LA CAPI,WEA Latina,28,50,4,1367560,ES,21
29,spotify:track:6FvMc0dfKvSbzFmqfT1GoG,Eladio Carrion,TQMQA,Rimas Entertainment LLC,29,-1,1,1362402,ES,21
30,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,3,27,29,1321744,ES,21
31,spotify:track:51QmqegeWI2orK2mzDfnIH,Kiko Rivera,El Mambo,Kiko Rivera,5,28,12,1303728,ES,21
32,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,32,82,1275617,ES,21
33,spotify:track:1YnChEM51BVZ5dRhbVFEMl,"Bad Bunny, Bryant Myers",SEDA,Rimas Entertainment LLC,8,26,10,1275360,ES,21
34,spotify:track:5iilNoD56jD3FJ3bM9tMP0,"Omar Montes, SAIKO, Tunvao",Arena y Sal,Sony Music Latin,5,33,31,1272342,ES,21
35,spotify:track:5hyKw9bjqXCcIxAoDmAxMJ,"Morad, Beny Jr, DELLAFUENTE",No Estuviste En Lo Malo - REMIX,M.D.L.R,17,40,12,1263402,ES,21
36,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,Darell,Lollipop,Sony Music Latin,2,29,12,1234398,ES,21
37,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",VAGABUNDO,UMLE - Latino,3,34,32,1233484,ES,21
38,spotify:track:0sfk352FO8bJUjWjIsyzSR,Mora,DONDE SE APRENDE A QUERER?,Rimas Entertainment LLC,7,30,17,1208964,ES,21
39,spotify:track:0goXAEnjWhssHU0y9Zyqyf,Feid,LUCES DE TECNO,UMLE - Latino,9,31,12,1191147,ES,21
40,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,"Emilia, TINI",La_Original.mp3,Sony Music Latin,19,35,7,1167417,ES,21
41,spotify:track:74fSQUoDZUraMRdrniMcpX,"Lola Indigo, Maka",EL CONDENAO,Universal Music Spain S.L.,41,-1,1,1167188,ES,21
42,spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,"Gaby Music, Lunay, Luar La L",No Te Quieren Conmigo,"Universal Music Latino / Gaby Music, Inc.",42,-1,1,1133836,ES,21
43,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo, Feid, Myke Towers",El Cielo,Sony Music Latin,3,37,29,1124021,ES,21
44,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,17,48,40,1118199,ES,21
45,spotify:track:1VB4sadHjFcFklHcZuoROi,Estopa,Como Camarón,Ariola,45,51,155,1117616,ES,21
46,spotify:track:5KbBVSj6AJZ5662fO8EYFh,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,38,42,1109168,ES,21
47,spotify:track:7J3PEug9OhElDjE30AV5Lq,SAIKO,Extasisssssss,2023 SAIKO,47,-1,1,1063716,ES,21
48,spotify:track:3WQhuJnlOTV9RiDZx2tDFF,"Alvaro Diaz, Quevedo",QUIZÁS SI QUIZÁS NO,"UMG Recordings, Inc./Universal Music Latino",18,36,4,1058701,ES,21
49,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,43,36,1018339,ES,21
50,spotify:track:3LzAFrnO7CxaeBgtQhHsAP,"Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro",Corazón Roto pt. 3,UMLE - Latino,21,49,15,984869,ES,21
51,spotify:track:0TkIQ2I48rz4kpk1XpfyHq,"Rvfv, Rels B",Mi Luz (ft. Rels B),NASTU MUSIC,9,44,99,961505,ES,21
52,spotify:track:2df5CkXBJO7jTGXm54dFJy,"Emilia, LUDMILLA, ZECCA",No_se_ve.mp3,2023 WK Records,14,47,32,959840,ES,21
53,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,Bad Bunny,MONACO,Rimas Entertainment LLC,1,39,10,943608,ES,21
54,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,4,42,38,934391,ES,21
55,spotify:track:5NxgenNnK2EXDfzkO8oKqt,SAIKO,Antidepresivos,2023 SAIKO,14,41,20,928686,ES,21
56,spotify:track:6tH2IvDVvssQsUIgztaeDU,"JC Reyes, Uve",CHULA,JC Reyes,54,54,6,904755,ES,21
57,spotify:track:0zY2rypOdM8xmsf4tUyafF,SAIKO,SUPERNOVA,2023 SAIKO,1,46,36,890377,ES,21
58,spotify:track:7apHeqaF1HGOJT7usKHKQJ,Bad Gyal,Give Me,Universal Music Latino/Interscope,58,-1,1,886752,ES,21
59,spotify:track:4WiQA1AGWHFvaxBU6bHghs,Quevedo,PUNTO G,Quevedo,1,45,59,882646,ES,21
60,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,52,44,833130,ES,21
61,spotify:track:332fAqelC3Uik91QPxPcB8,"Nicki Nicole, Bad Gyal",Enamórate,Sony Music Latin/DALE PLAY Records,36,63,5,818201,ES,21
62,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,60,43,816397,ES,21
63,spotify:track:20CozgjF6bshBw8cLhN23B,Vicco,Nochentera,Sony Music Entertainment,9,56,46,808693,ES,21
64,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,34,73,31,807411,ES,21
65,spotify:track:0XjX9s0XWOKZc8PLuW02wJ,Maluma,COCO LOCO,Sony Music Latin,10,62,28,800284,ES,21
66,spotify:track:26V1bLUk0SBYkLEwl4caPR,"Chanel, Abraham Mateo",Clavaito,Sony Music Entertainment,6,58,34,798474,ES,21
67,spotify:track:4qSEvFGCpde73gqIuq3sho,"Bad Bunny, Mora",HIBIKI,Rimas Entertainment LLC,3,59,10,797315,ES,21
68,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,39,75,36,792667,ES,21
69,spotify:track:0Iozrbed8spxoBnmtBMshO,Quevedo,WANDA,Quevedo,5,55,48,789189,ES,21
70,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Quevedo,2,53,54,768904,ES,21
71,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,"Anuel AA, Haze",Amanece,House of Haze,6,68,105,765699,ES,21
72,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",DALE PLAY Records,1,57,77,759828,ES,21
73,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,7,64,90,740488,ES,21
74,spotify:track:0Me3GyNuLOa1YTIxhJPyCn,"Enrique Iglesias, Maria Becerra",ASI ES LA VIDA,Sony Music Latin,49,61,12,739403,ES,21
75,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,1,69,39,710346,ES,21
76,spotify:track:4FAKtPVycI4DxoOHC01YqD,"Yandel, Feid",Yandel 150,La Leyenda LLC,1,65,52,704877,ES,21
77,spotify:track:7BUsACnVIfWB6SGfSWuBMk,"Rvfv, Beny Jr",Ten Cuidao,NASTU MUSIC,77,-1,1,696162,ES,21
78,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,3,71,63,694899,ES,21
79,spotify:track:22AVtdVU43dMFTeWaUCthT,KAROL G,QUE CHIMBA DE VIDA,Bichota/Interscope Records,79,-1,1,672626,ES,21
80,spotify:track:5q86iSKkBtOoNkdgEDY5WV,Quevedo,VISTA AL MAR,Quevedo,2,72,67,658922,ES,21
81,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,55,108,16,658031,ES,21
82,spotify:track:6jwpsfNdJ7cGlkoe1e6Fuf,SAIKO,Feliz Navidad,2023 SAIKO,82,-1,1,655322,ES,21
83,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,75,77,14,653825,ES,21
84,spotify:track:5bD6mFl116xCxVMLy7IK9F,"KAROL G, Dei V",GATITA GANGSTER,Bichota/Interscope Records,33,70,18,649761,ES,21
85,spotify:track:70JnnNNAxPjvZGPwjJfX47,"La La Love You, Axolotes Mexicanos",El Fin del Mundo,Subterfuge Records distributed by Altafonte,38,83,180,633445,ES,21
86,spotify:track:0FLh1ZDsjnoACzBrAVjXT2,Álvaro De Luna,Todo Contigo,WM Spain,13,81,40,628933,ES,21
87,spotify:track:62xla8336vUnmxTWNzCfRt,"Feid, Rema",BUBALU,UMLE - Latino,29,84,13,623778,ES,21
88,spotify:track:1iLbUmb2b2btyAAcQ68a1p,"Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57",DALE PLAY Records,2,78,12,618634,ES,21
89,spotify:track:0J9g1MMJDhyvOb3NWckHMm,"Bad Gyal, Tokischa, Young Miko",Chulo pt.2,Universal Music Latino/Interscope,24,93,26,617437,ES,21
90,spotify:track:2lmWwBLVJ2P0HX491zkYws,Eladio Carrion,Mbappe,Rimas Entertainment LLC,9,86,57,612187,ES,21
91,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,59,79,12,602050,ES,21
92,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,25,110,19,593087,ES,21
93,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,10,85,70,589561,ES,21
94,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,105,87,588491,ES,21
95,spotify:track:4pcafPzLDSqQktqSpxHL3E,"Bad Bunny, Eladio Carrion",THUNDER Y LIGHTNING,Rimas Entertainment LLC,15,91,10,587247,ES,21
96,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,94,99,29,585170,ES,21
97,spotify:track:2QftZPguVY5lKNwyXPDywB,"Omar Montes, Nicky Jam",Oye BB,Sony Music Latin,54,74,6,582434,ES,21
98,spotify:track:36W1V6ft4fX7HQVSdIYL0J,"Aissa, SAIKO, JC Reyes, Nickzzy, El Bobe, Juseph, GIO",Las Bratz (Remix),Aissa el Aslani Erra,27,96,41,574000,ES,21
99,spotify:track:2NFadq6pUeiVEihLvUlOSr,"Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56",DALE PLAY Records,1,67,27,571574,ES,21
100,spotify:track:2hLXUbsOU9cDb9RFva9FYr,"Mora, JHAYCO",MEMORIAS,Rimas Entertainment LLC,6,87,90,568912,ES,21
101,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,60,157,17,562910,ES,21
102,spotify:track:1ZkIxbmM3ZUhn2OayBdwe5,"Raul Clyde, SAIKO",Tuenti - Remix,Raul Clyde x Saiko,69,101,43,561660,ES,21
103,spotify:track:7bfFmlLJ1LKr2E3AUsvq5P,"Rvfv, Edu García",Antes,NASTU MUSIC,17,95,38,558895,ES,21
104,spotify:track:3pjvkWO9fqiRRBE1tDLu3S,"Quevedo, Ovy On The Drums",SIN SEÑAL,Quevedo,4,92,74,557143,ES,21
105,spotify:track:2sTDlCxmuZCTDKKk9f1qus,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,1,90,31,555339,ES,21
106,spotify:track:6NXPhNtKgDn7OJaLaELuSH,"Manuel Carrasco, Camilo",Salitre,Universal Music Spain S.L.,52,109,6,549008,ES,21
107,spotify:track:0nfnCp3NNcUjksmxd5xqEG,"Ozuna, Davido",Eva Longoria,Aura Music Corp.,9,80,21,545484,ES,21
108,spotify:track:3cHYqc8Wc2SNWjzxy2A1FS,Marta Santos,Algo Sencillito,Sound Blaster Records,96,116,29,540304,ES,21
109,spotify:track:3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,45,158,16,539682,ES,21
110,spotify:track:7sQkCW2vO8Tbx57oQwAIKk,Duki,CALL ME MAYBE,DALE PLAY Records / SSJ Records,76,76,2,539167,ES,21
111,spotify:track:4SW9gHnW8NfKOdqmh0ij45,"Bizarrap, Milo j",Fruto,DALE PLAY Records,16,94,11,535083,ES,21
112,spotify:track:3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,DALE PLAY Records / Flakk Team,8,114,72,529520,ES,21
113,spotify:track:0PB0O24JqAuNdOAFVJljMS,"Eladio Carrion, Bad Bunny",Coco Chanel,Rimas Entertainment LLC,2,113,40,526827,ES,21
114,spotify:track:4jhHaLksdP8DJZzxYAjOSz,"Eladio Carrion, Bad Bunny",Kemba Walker,Rimas Entertainment LLC,66,122,105,523671,ES,21
115,spotify:track:0knbcslkZje0qdsqbd8jwj,Aitana,Los Ángeles,Universal Music Spain S.L.,3,107,39,523589,ES,21
116,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,21,100,26,521447,ES,21
117,spotify:track:1Dlzq86mlvJEkaGoS9c7MN,"Morad, Rvfv",Desespero,M.D.L.R,87,136,10,520233,ES,21
118,spotify:track:3b6waQzXeYty0R6EDAv0po,"SwaggGlock, Neelo, Kidd Keo",BESOS (with Kidd Keo & Neelo),DBT Empire,28,115,17,519907,ES,21
119,spotify:track:6TkXViJUO3SA6FMcrNwlD9,Bobby Helms,Jingle Bell Rock,Universal Digital Enterprises,46,160,21,519743,ES,21
120,spotify:track:6otePxalBK8AVa20xhZYVQ,KAROL G,MIENTRAS ME CURO DEL CORA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,25,139,40,516107,ES,21
121,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,56,177,22,511943,ES,21
122,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,53,168,25,511518,ES,21
123,spotify:track:53tfEupEzQRtVFOeZvk7xq,ROSALÍA,DESPECHÁ,Columbia,1,104,74,510515,ES,21
124,spotify:track:62sv8pbKqGwVeN4F20DSXM,Melendi,Un violinista en tu tejado,Parlophone Spain,85,111,39,509695,ES,21
125,spotify:track:3j5zNcb0aSk7dx3W3mAKzw,"Ozuna, Anuel AA, Chris Jedi",Pa Ti Estoy,Aura Music Corp.,113,131,5,508968,ES,21
126,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,81,121,18,505726,ES,21
127,spotify:track:0xbSkrYMZUsRAPb2leRbiZ,"Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V",PACTO (feat. Bryant Myers & Dei V) - Remix,Linked Music / Dynamic Records / EMPIRE,23,82,21,505455,ES,21
128,spotify:track:04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,8,103,44,500399,ES,21
129,spotify:track:2Yc3MHpZ9R5UCIz78E20AQ,Feid,ALAKRAN,UMLE - Latino,50,89,3,500262,ES,21
130,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,7,123,134,499632,ES,21
131,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,18,102,76,498714,ES,21
132,spotify:track:3v1dCP3hk2djfWryqfp7sx,Melendi,Caminando por la vida,Parlophone Spain,123,125,112,498583,ES,21
133,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,Reprise,86,192,13,498316,ES,21
134,spotify:track:3kAURWHIN3R9qUP0h4FOUw,Feid,DESQUITE,UMLE - Latino,61,97,3,495477,ES,21
135,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,Linked Music / Dynamic Records / EMPIRE,2,138,173,492037,ES,21
136,spotify:track:4zJ3UpM4KwnyL9eiFby4CG,"Lola Indigo, DELLAFUENTE",MALA SUERTE,Universal Music Spain S.L.,34,-1,5,490803,ES,21
137,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,"KAROL G, Romeo Santos",X SI VOLVEMOS,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,11,141,33,490548,ES,21
138,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia,69,189,12,488852,ES,21
139,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,"Bad Bunny, Young Miko",FINA,Rimas Entertainment LLC,7,106,10,488629,ES,21
140,spotify:track:4jY5SnGbpH6FdGCqVbhOD4,"Yandar & Yostin, Andy Rivera",Te Pintaron Pajaritos,Yandar & Yostin,85,133,32,488132,ES,21
141,spotify:track:30D9x5LFgL2o9xidjX2wtE,"Soolking, Gazo",Casanova,Universal Music MENA Distributed Labels,81,117,13,486998,ES,21
142,spotify:track:1GKEH7oWPx8xDlDrggaEnJ,"Caleb Calloway, SAIKO",CARNET,The Wave Music Group,83,163,15,483349,ES,21
143,spotify:track:2mnXxnrX5vCGolNkaFvVeM,"Arcángel, Bad Bunny",La Jumpa,Rimas Entertainment LLC.,1,119,56,482074,ES,21
144,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,9,132,36,481499,ES,21
145,spotify:track:1mAUVEQWn2PRxWnRhQreBo,"Sky Rompiendo, Dei V",CRUSH,Sony Music Latin,112,146,8,480733,ES,21
146,spotify:track:0BFQC00Y58JtjMyTXOJazO,KAROL G,S91,Bichota/Interscope Records,26,169,22,479405,ES,21
147,spotify:track:5ixdmTpCmH5diBA1j154wN,Bad Bunny,UN PREVIEW,Rimas Entertainment LLC,6,118,13,479071,ES,21
148,spotify:track:7AFN6T4Vxm3Ac1oKogT6xp,"DELLAFUENTE, Morad",Figo,MAAS,69,88,3,474395,ES,21
149,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,3,130,49,473571,ES,21
150,spotify:track:72O5JOfMVbbJVYD9DOCWMi,Sebastian Yatra,Energía Bacana,UMLE - Latino,110,151,14,472225,ES,21
151,spotify:track:05WVKTdZhlIMX4qqMLuo0f,"Peso Pluma, Anitta",BELLAKEO,Double P Records,151,198,2,472123,ES,21
152,spotify:track:7h3mCPlHYCPuSG93s7M3Xt,Mora,MEDIA LUNA,Rimas Entertainment LLC,41,124,17,468835,ES,21
153,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,77,-1,8,468636,ES,21
154,spotify:track:1F205Nl2feOSYSztLNOJAL,"Eladio Carrion, Brytiago",3 Am,Rimas Entertainment LLC,67,144,71,466247,ES,21
155,spotify:track:6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,UMLE - Latino,3,127,113,465922,ES,21
156,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,1,120,50,464426,ES,21
157,spotify:track:2eA3ytkXyUGCUidLAqMqbV,Naiara,Tómame O Déjame,Universal Music Spain S.L.,157,-1,1,463964,ES,21
158,spotify:track:2dK99lWPkBVwNen6gK1AtI,Chayanne,Bailando Bachata,Sony Music Latin,147,147,5,460027,ES,21
159,spotify:track:5S7FewmYYyLNdMOfeEcB6P,Mora,COMO HAS ESTAU?,Rimas Entertainment LLC,10,137,58,454202,ES,21
160,spotify:track:2hRbzHXrvjPj8GssfHKCDM,"JC Reyes, Pedro Calderon",PIRIBIRI,JC Reyes,39,145,24,450725,ES,21
161,spotify:track:1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,3,134,48,449768,ES,21
162,spotify:track:1wqQks7huD10fXqgXd3qGR,"Prok, JC Reyes",Brigantes,Prok,80,152,26,447490,ES,21
163,spotify:track:5BopknbHSxEm9Ohcs4IbGu,"Delaossa, KIDDO, J.Moods",Veneno,DALE PLAY Records,26,128,102,447259,ES,21
164,spotify:track:1uFAI2C6r3YBQmXCAPGzZv,Mora,PASAJERO,Rimas Entertainment LLC,12,150,17,445913,ES,21
165,spotify:track:2Cl4HCBmPddQNZEncdoXp0,"Feid, ICON",FERXXO 151,UMLE - Latino,17,142,17,442071,ES,21
166,spotify:track:5TMLavqGRKNxgzMBrVpC9R,"zzoilo, Aitana",Mon Amour - Remix,Universal Music Spain S.L.,1,135,123,441998,ES,21
167,spotify:track:06s3QtMJVXw1AJX3UfvZG1,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,"2020 Real Hasta La Muerte, LLC",2,149,103,441169,ES,21
168,spotify:track:0CLVh9I8uHfuyorOdLFim7,"Beret, Estopa",Diablo,WM Spain,29,126,68,441076,ES,21
169,spotify:track:7qMXuEQmZzlQ6nDpxJfcRo,"Aitana, Rels B",miamor,Universal Music Spain S.L.,12,154,17,438539,ES,21
170,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,53,143,90,436627,ES,21
171,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,81,-1,9,435081,ES,21
172,spotify:track:6yCjU5j6YHbux2VQCBTTE1,Melendi,Tu jardín con enanitos,WM Spain,118,161,88,434937,ES,21
173,spotify:track:3qXZqXGniqNt3PK2CBSZgM,"Eladio Carrion, Myke Towers",Si La Calle Llama - Remix,Rimas Entertainment LLC,7,140,40,432026,ES,21
174,spotify:track:0eVborSuxUeSg0meWYd9dZ,Fito y Fitipaldis,Soldadito marinero,DRO/EastWest Spain,120,164,289,432019,ES,21
175,spotify:track:0PtLrH95CQ2lKf6pym5LmA,"Pepe y Vizio, Delaossa, KIDDO",El Patio,Helsinkipro,138,162,26,430493,ES,21
176,spotify:track:4gJfPoMIcSDGY0tMGxm6Fu,KAROL G,OKI DOKI,Bichota/Interscope Records,121,-1,5,428583,ES,21
177,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,2,153,85,428171,ES,21
178,spotify:track:7EJ2c1JMy4knv1wK6bazy0,Aitana,LAS BABYS,Universal Music Spain S.L.,7,156,29,427083,ES,21
179,spotify:track:7hjHRDKZTcccrN8P3udrzP,"Samueliyo Baby, KEVIN ROLDAN",Sofi - Remix,Samueliyo Baby,66,66,2,426228,ES,21
180,spotify:track:6doVTElb0aU40nVrQ8Supq,"JC Reyes, Camin",34 Amor y Mafia,JC Reyes,22,178,50,425292,ES,21
181,spotify:track:0y12nRFtuR4ajg0nNUSwli,"RUSLANA, Martin Urrutia",Inmortal,Universal Music Spain S.L.,181,-1,1,419660,ES,21
