rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country,date
1,spotify:track:1eldTykrnkEBLX41bk5eMw,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,Universal Music Distributed Labels,1,1,18,2993576,FR,2023-12-07
2,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,2,2,12,2624988,FR,2023-12-07
3,spotify:track:5RJcEoBhxDo8QgmKfr3JG8,"Gazo, Tiakola",NOTRE DAME,BSB PROD,3,-1,1,2485778,FR,2023-12-07
4,spotify:track:0RXp3LrNZo89KjmfUJS0UO,Gazo,100K,BSB PROD,4,-1,1,2320223,FR,2023-12-07
5,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,3,11,2197752,FR,2023-12-07
6,spotify:track:2ImdwbujxKFxN1UxEvf2dD,KeBlack,LAISSE MOI,Motema records,2,4,13,2053792,FR,2023-12-07
7,spotify:track:30D9x5LFgL2o9xidjX2wtE,"Soolking, Gazo",Casanova,Universal Music MENA Distributed Labels,1,5,22,1992386,FR,2023-12-07
8,spotify:track:2BvjmY4Mp5q1AHL0laetd6,"Heuss L'enfoiré, Gazo",Saiyan,150 Prod / Straw Production,1,6,27,1732253,FR,2023-12-07
9,spotify:track:7AUMxm5ArZPHojwDbdi8Vi,"Gazo, Tiakola",CARTIER,BSB PROD,9,-1,1,1700316,FR,2023-12-07
10,spotify:track:0EzNyXyU7gHzj2TN8qYThj,SDM,Bolide allemand,92i / Capitol Music France,1,8,53,1603356,FR,2023-12-07
11,spotify:track:6UWT2WWl2vU9SWkvkXk9Ax,"Gazo, Tiakola",24/34,BSB PROD,11,-1,1,1544000,FR,2023-12-07
12,spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,Yamê,Bécane - A COLORS SHOW,COLORSxSTUDIOS,12,24,3,1459670,FR,2023-12-07
13,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,7,12,1454198,FR,2023-12-07
14,spotify:track:4IbdvCq0V3qL67y5Fsrujr,Tiakola,200K,BSB PROD,14,-1,1,1445953,FR,2023-12-07
15,spotify:track:6yqwxY8qifBBhyryjZutxk,"Gazo, Tiakola",MAMI WATA,BSB PROD,15,-1,1,1324146,FR,2023-12-07
16,spotify:track:6UhgUbPfAIMdKif2Srt7F6,"Gazo, Tiakola",SOBAD,BSB PROD,16,-1,1,1320092,FR,2023-12-07
17,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,3,42,33,1316269,FR,2023-12-07
18,spotify:track:24JrEVHDfohup0ypuOV7os,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,9,10,39,1312735,FR,2023-12-07
19,spotify:track:5JxFWqqJiWPDXDTmQfwas3,"Gazo, Tiakola",AFRIKANBADMAN,BSB PROD,19,-1,1,1227821,FR,2023-12-07
20,spotify:track:0cs7ugM9egZgqFfaB8kEzv,"Gazo, Tiakola, Skread",A.V.S.D,BSB PROD,20,-1,1,1215480,FR,2023-12-07
21,spotify:track:09FcXaLu1BdrRNgxyBi6p5,"Dave, Tiakola",Meridian,Dave / Neighbourhood Recordings,3,13,15,1213664,FR,2023-12-07
22,spotify:track:0B1sGCkytyAiprzmBkO7Xu,"Gazo, Tiakola, Kore",AMBITIONS,BSB PROD,22,-1,1,1206197,FR,2023-12-07
23,spotify:track:4wNyrbY6B2Okii8VeKo2B2,Tiakola,Meuda,Wati-B,2,14,80,1198185,FR,2023-12-07
24,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,9,14,1160789,FR,2023-12-07
25,spotify:track:2OCyqdreriNICl35JpNioQ,"Gazo, Tiakola",OUTRO,BSB PROD,25,-1,1,1117041,FR,2023-12-07
26,spotify:track:1itsG2W6qPClNGRLJeKkun,"Gazo, Tiakola",INTERLUDE,BSB PROD,26,-1,1,1082395,FR,2023-12-07
27,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,9,12,17,1079496,FR,2023-12-07
28,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,7,19,30,1059892,FR,2023-12-07
29,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,5,59,26,1053062,FR,2023-12-07
30,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,7,16,18,1045051,FR,2023-12-07
31,spotify:track:4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,Warner Records,11,11,4,1044755,FR,2023-12-07
32,spotify:track:7ujxY1bqVRvMe1sR5iFmxt,Josman,Ailleurs,SIDELINE,18,18,6,1017750,FR,2023-12-07
33,spotify:track:5o4XJKRxUK6nXhFLAIS33A,Sia,Gimme Love,Monkey Puzzle/Atlantic,15,15,9,998707,FR,2023-12-07
34,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,17,17,6,978785,FR,2023-12-07
35,spotify:track:5JVR0F2Gya13oWlAG3dc62,"Zokush, RK",1 2 3 4,Universal Music Division Virgin Music,18,21,14,975653,FR,2023-12-07
36,spotify:track:38KQ5zKDeF3kUH18ZjzBbZ,Dubzyy,La League,PGP Records,22,26,70,948481,FR,2023-12-07
37,spotify:track:4MpqiN2moRQR2t0DO43MZH,SANTA,Popcorn Salé,Parlophone (France),22,22,14,930336,FR,2023-12-07
38,spotify:track:4ZeveNuwkv5cUrkDsx2eGQ,Joseph Kamel,Celui qui part,Duchess Publishing,32,32,12,928100,FR,2023-12-07
39,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"SativaMusic, Morad, GIMS",Seya,Sativa Music,23,23,9,925914,FR,2023-12-07
40,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",10,28,34,894478,FR,2023-12-07
41,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,23,30,12,885434,FR,2023-12-07
42,spotify:track:7d391WfC0HtftRcetDFQUy,PLK,Nouvelles,Panenka Music,3,36,34,847824,FR,2023-12-07
43,spotify:track:0F74FBWgkvXjP3V6tRlCx4,"Shay, Niska",Sans Coeur,Jolie Garce Records / Because Music,9,20,4,844761,FR,2023-12-07
44,spotify:track:1JvMPB1mkcrQsnasBGMBYd,"Ninho, Ayra Starr",No love,Rec. 118/Jefe Production,9,25,23,841352,FR,2023-12-07
45,spotify:track:3rkyVQEgaDR5nZvW10QOrQ,Werenoi,Chemin d'or,PLR Music / PGP Records / Allpoints,17,35,38,809309,FR,2023-12-07
46,spotify:track:0i9RysNKssk6syOrKDX3U2,"Gazo, Tiakola",FLEURS (feat. Tiakola),BSB PROD,10,38,75,808153,FR,2023-12-07
47,spotify:track:3kzXT2poHInDISrXOgT1PR,Werenoi,Solitaire,PGP Records,14,41,69,807910,FR,2023-12-07
48,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,21,27,14,806528,FR,2023-12-07
49,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,31,31,4,799438,FR,2023-12-07
50,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,5,29,28,791871,FR,2023-12-07
51,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,17,34,123,789069,FR,2023-12-07
52,spotify:track:66TAAKeoOD0cFpVRug9IXZ,PLK,Demain,Panenka Music,1,44,34,758303,FR,2023-12-07
53,spotify:track:7A2DyRIqqelhZ4caPJMaFI,Favé,Urus,Morning Glory Music / 109 Record,3,40,60,740848,FR,2023-12-07
54,spotify:track:3D29kjUyWxsT3jUUTtARVQ,Gazo,DIE,BSB PROD,1,43,75,735908,FR,2023-12-07
55,spotify:track:1C6E3aZ4S4fMN1HIgj73MQ,UZI,AKRAPO 7,RPB Music,33,39,6,702420,FR,2023-12-07
56,spotify:track:7EO5oDxrq2dvYDgBjFvFYY,"No Limit, Gazo, Damso",LA RUE,NO LIMIT PROD,1,45,30,700354,FR,2023-12-07
57,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,13,197,15,694495,FR,2023-12-07
58,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia,23,-1,11,683895,FR,2023-12-07
59,spotify:track:0K6iKgHPPhAb4Acmg9aD77,"Zara Larsson, David Guetta",On My Love,Sommer House/Epic,48,67,6,681725,FR,2023-12-07
60,spotify:track:6IdcyYfBz9LG3SWIKVyNgh,"Becky G, Omega",Arranca (feat. Omega),Kemosabe Records/RCA Records,15,37,28,659837,FR,2023-12-07
61,spotify:track:656vbT8JKkVx7g1yG12L89,OBOY,Avec Toi,SYNDICATE RECORDS,36,48,127,656421,FR,2023-12-07
62,spotify:track:0S27n2bvUftoQ4jNX0I8HX,OBOY,Mélodie,Syndicate Records,54,54,12,648328,FR,2023-12-07
63,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,69,47,645651,FR,2023-12-07
64,spotify:track:1xLCwgQcF6bKncTJmRGGws,SDM,Mr. Ocho,92i / Capitol Music France,6,60,53,639608,FR,2023-12-07
65,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,17,-1,17,630968,FR,2023-12-07
66,spotify:track:6qvyN6NTUpdfOJRYjtSSd7,Josman,Intro,SIDELINE,23,51,90,630179,FR,2023-12-07
67,spotify:track:4AjFKHMK0aT5RH5bDarR0f,"Kyo, Cœur De Pirate",Dernière danse,RCA Group,64,64,10,617589,FR,2023-12-07
68,spotify:track:3OFAB9JacVGaz4CWSsfZhZ,Zola,AMBER,AWA,1,72,55,607112,FR,2023-12-07
69,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,48,121,11,603386,FR,2023-12-07
70,spotify:track:6vHkJ4L8gqCwedvhXkSCsa,"Trinix, One-T",The Magic Key,PEOPLE WANT TO DANCE,17,46,21,600112,FR,2023-12-07
71,spotify:track:2hfeuQkhID6cCWloWe6ugO,Werenoi,10.03.2023,PLR Music / PGP Records / Allpoints,21,66,41,594448,FR,2023-12-07
72,spotify:track:16FTTvpIgihyei3EBNw1jd,"GAULOIS, Ninho",Jolie (feat. Ninho),La G Corp / Tiens Tiens Retiens,1,77,47,594444,FR,2023-12-07
73,spotify:track:73RQVlMExXaeOi6mnlz3Bb,SDM,Rihanna,Universal Music Division Capitol Music France,53,53,16,592544,FR,2023-12-07
74,spotify:track:0Fqpx84jq1cK3pDtPvTFyM,Gazo,BECTE,BSB PROD,24,57,48,587845,FR,2023-12-07
75,spotify:track:1O2mX6MrjsJlkCGEF0TVWL,PLK,Émotif (Booska 1H),Panenka Music,38,56,104,581669,FR,2023-12-07
76,spotify:track:1EN9pjOtIMBpJzpYKZFmAV,"Werenoi, Tiakola",Tout seul,PLR Music / PGP Records / Allpoints,16,80,25,581665,FR,2023-12-07
77,spotify:track:0Jh6iWjna1wk5le0Ahn7No,Ninho,La vie qu'on mène,Rec. 118 / Mal Luné Music,3,52,246,579854,FR,2023-12-07
78,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,40,49,135,579726,FR,2023-12-07
79,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,63,-1,6,575327,FR,2023-12-07
80,spotify:track:3rIX5DA9rUk89KUOZdGFaN,Werenoi,Tu connais,AllPoints,28,61,11,565792,FR,2023-12-07
81,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Sia,Snowman,Monkey Puzzle/Atlantic,53,-1,18,565158,FR,2023-12-07
82,spotify:track:0XGBe8T2n2XTdesQgjQQIY,"Naps, Gazo, Ninho",C'est carré le S,Ok Many industrie,1,79,32,559515,FR,2023-12-07
83,spotify:track:3Gz8jdMPGPj5oSc0zAddxM,"Vianney, Zazie",Comment on fait,Tôt Ou Tard,55,55,4,550896,FR,2023-12-07
84,spotify:track:72EzFi8h1H2MImmS2ZoSTr,"Guy2Bezbar, SDM",DIS-MOI (feat. SDM),Blue Magic Corp,35,50,3,548359,FR,2023-12-07
85,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,10,83,37,541616,FR,2023-12-07
86,spotify:track:3Iy4j2lCqW8BXGkFk21U6F,"Ninho, Central Cee",Eurostar (feat. Central Cee),Rec. 118/Jefe Production,1,71,23,537955,FR,2023-12-07
87,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,Bad Bunny,MONACO,Rimas Entertainment LLC,58,63,8,537756,FR,2023-12-07
88,spotify:track:0X5zETsfr8nGAVABRcD4o4,Djadja & Dinaz,Dans le Réseau,Carré music,16,81,109,536497,FR,2023-12-07
89,spotify:track:3oLn9QmwHO8Yu7NRCdAfIj,Werenoi,All eyes on me,PGP Records,54,73,29,532656,FR,2023-12-07
90,spotify:track:17NHXI2CJp7KgdcwcDnRx4,"Marnik, Naeleck, VINAI",Boyz In Paris (with VINAI),Signatune,45,65,14,530088,FR,2023-12-07
91,spotify:track:66tNDqYNR2S6Svwgm3BMi9,OBOY,Cabeza,Syndicate Records,5,68,140,527907,FR,2023-12-07
92,spotify:track:4f0ytSBF6dlKOIFQsfeemV,Djadja & Dinaz,Capitaine,Carré music,6,74,38,526155,FR,2023-12-07
93,spotify:track:2ewjMyCbNv2X1dB2qIDCwD,Damso,Θ. Macarena,Universal Music Division Carthage Music,1,75,251,524867,FR,2023-12-07
94,spotify:track:1W7ughJhjRaANaAUcxTfnC,Imagine Dragons,Children of the Sky (a Starfield song),KIDinaKORNER/Interscope Records,89,89,8,522291,FR,2023-12-07
95,spotify:track:6p1GHnHSJSma1orNgP7NoE,Bobby Helms,Jingle Bell Rock,Big Buzz Productions,46,-1,13,517589,FR,2023-12-07
96,spotify:track:6tjituizSxwSmBB5vtgHZE,Michael Bublé,Holly Jolly Christmas,Reprise,39,-1,8,516072,FR,2023-12-07
97,spotify:track:42koItqq5r5ZoXj8TTt36D,"Ikaz Boi, Tiakola",BALLE DANS LE COEUR,Stellar 90,19,88,10,515005,FR,2023-12-07
98,spotify:track:22dUzMFttcR3uU17NcOAIv,"Calvin Harris, Sam Smith",Desire (with Sam Smith),Columbia,39,58,18,514260,FR,2023-12-07
99,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,3,91,67,512215,FR,2023-12-07
100,spotify:track:7gga4AEElumeu53PZPzLDh,Djadja & Dinaz,J'fais mes affaires,Carré-Music,78,78,54,512184,FR,2023-12-07
101,spotify:track:6JFTOgZAgYwTxYDg9T6VDe,Niaks,Mahmouma,BYLKA PROD,64,109,13,511132,FR,2023-12-07
102,spotify:track:3UHp1ZNVPKAIZ3Dvjd7bvN,OBOY,Cosmos,SYNDICATE RECORDS,59,116,7,509315,FR,2023-12-07
103,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,103,183,2,505746,FR,2023-12-07
104,spotify:track:2bNtWTLdqUGhLZqWUGPNvK,SCH,Je la connais,Universal Music Division Capitol Music France,30,85,42,504852,FR,2023-12-07
105,spotify:track:14VthBnru6kiREQUYAuNSL,"Trinix, Fafá de Belém",Emorio,Trinix Music / WEA France,25,70,22,503948,FR,2023-12-07
106,spotify:track:7ELft1cx8anhsXE405kckI,Tiakola,M3lo,Wati-B,31,105,85,503433,FR,2023-12-07
107,spotify:track:4kqsT3yDyJr1KZ2AkM9qfD,"Nekfeu, Nemir",Elle pleut,Universal Music Division Carthage Music,4,178,149,503191,FR,2023-12-07
108,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,Interscope,108,-1,1,502255,FR,2023-12-07
109,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,92,148,46,501991,FR,2023-12-07
110,spotify:track:3kkLa7nOjDH3bYTAt54oYh,Nuit Incolore,Dépassé,Wagram Music / Cinq 7,16,99,46,501521,FR,2023-12-07
111,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,111,184,8,500404,FR,2023-12-07
112,spotify:track:6YWjskKykdPsBuiTBOg1VK,Damso,Δ. Dieu ne ment jamais,Universal Music Division Carthage Music,8,84,101,494725,FR,2023-12-07
113,spotify:track:78SR3uKM8liycwwuLky8ub,Luidji,Pour deux âmes solitaires (Part.1),FOUFOUNE PALACE,113,160,16,489513,FR,2023-12-07
114,spotify:track:0ma3NlsPqinnkehSwvXtSd,"Werenoi, Ninho",Ciao,PLR Music / PGP Records / Allpoints,6,90,39,487872,FR,2023-12-07
115,spotify:track:1XPGoMhSvUIrv7zKG5Vi3y,Dadju,Oublie-le,Universal Music Division Capitol Music France,16,93,23,484124,FR,2023-12-07
116,spotify:track:1xs8bOvm3IzEYmcLJVOc34,Ayra Starr,Rush,Mavin Records,6,123,47,482063,FR,2023-12-07
117,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,95,88,478838,FR,2023-12-07
118,spotify:track:0IzfVZmlCiwPZmjNkRJehY,Freeze corleone,Shavkat,MMS CORP,2,76,20,476941,FR,2023-12-07
119,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,49,-1,15,473497,FR,2023-12-07
120,spotify:track:17jlkHSNHFu1zUuu8QZyOW,Dinos,Placebo,SPKTAQLR,55,92,69,469464,FR,2023-12-07
121,spotify:track:3gdPwk2wyOXNRnTA1KXnEr,Lewis Capaldi,Wish You The Best,Vertigo Berlin,112,112,2,468104,FR,2023-12-07
122,spotify:track:6pIciAIov7TP5Zj4PTN9rc,Vacra,Tiki Taka,Universal Music Division Carthage Music,10,133,49,467760,FR,2023-12-07
123,spotify:track:6D1HiF2e3Z0F8FwQ5uLxwn,"Gazo, Favé, Kerchak, Leto",NO LÈCHE,BSB PROD,4,106,39,467676,FR,2023-12-07
124,spotify:track:54eE5H6F1HhyM5L4fRLq8s,Loi,Gold,VOLKSMUSIC/WM Germany,60,82,21,465319,FR,2023-12-07
125,spotify:track:0Wr98MVkENZXddiLB3bPb0,Louise Attaque,J't'emmène au vent,Universal Music Division Barclay,58,102,111,464137,FR,2023-12-07
126,spotify:track:2hL0WVDLvlxZ60J4YyWvFW,Landy,Médusa,109 Record,1,114,77,463638,FR,2023-12-07
127,spotify:track:6mxO7QRuE82rqvlszrGdMi,Zed,Joli,LDS Production,69,113,36,460940,FR,2023-12-07
128,spotify:track:5Y8Zbqlmx97hTM8y5kqo0x,Jul,Sensations,D'Or et de Platine,33,33,2,457648,FR,2023-12-07
129,spotify:track:7AxbDCxi8MWazbVUR11nfK,"Dave, Tiakola",Special,Dave / Neighbourhood Recordings,14,107,15,456527,FR,2023-12-07
130,spotify:track:4BZZTXcd5ROagKhynqj61X,"Hamza, Damso",Nocif,Just Woke Up,1,128,42,454700,FR,2023-12-07
131,spotify:track:0XjX9s0XWOKZc8PLuW02wJ,Maluma,COCO LOCO,Sony Music Latin,106,126,7,453611,FR,2023-12-07
132,spotify:track:5N7IYups0hGrlVcvj0bmHG,Slimane,Mon amour,Universal Music Distributed Labels,106,118,4,449140,FR,2023-12-07
133,spotify:track:6EMR2TqTujy6ZW00ag7saG,Aden Foyer,The Ballet Girl,Columbia,27,154,37,448710,FR,2023-12-07
134,spotify:track:6AZZfRVQ0fZBVZt6V60DBT,Jul,La faille,D'Or et de Platine,6,132,30,447800,FR,2023-12-07
135,spotify:track:2inSUOF1dSiy3NP2i3Wnxc,Smily,On y va,NVLR RECORDS,135,198,2,446804,FR,2023-12-07
136,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,Kid Ina Korner / Interscope,111,111,13,444794,FR,2023-12-07
137,spotify:track:6kwmp0U8M1tPvgPHqvbwsr,"Tiakola, Rsko",Gasolina (feat. Rsko),Wati-B,6,104,80,444415,FR,2023-12-07
138,spotify:track:4CkbzYcdIRJhrA9tzwFj0B,Jeck,Parapluie,Play Two,138,140,3,443596,FR,2023-12-07
139,spotify:track:2gH0sY8ATBTt01imXPZJdH,Djadja & Dinaz,Pas là - Bonus track - édition Aube,Carré music,14,-1,33,442242,FR,2023-12-07
140,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,6,120,78,441203,FR,2023-12-07
141,spotify:track:2t0sbwkCuLSS8LKFanHEZu,"JEY BROWNIE, FLEM KGB",GTB,ATT Music Productions,7,138,24,440214,FR,2023-12-07
142,spotify:track:3lplytmhfrA7rHrIDeBx9E,"Werenoi, SCH",Magot,AllPoints,6,87,11,439585,FR,2023-12-07
143,spotify:track:4VcB0rnLW3Q9vvEbL5nKdv,PLK,Pelo,Panenka Music,19,165,17,439070,FR,2023-12-07
144,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,7,169,52,438818,FR,2023-12-07
145,spotify:track:3llW2J8Gl8LggqQcQSjyqM,Eloïz,Hey Bro,Jo&Co,82,98,6,436357,FR,2023-12-07
146,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,28,130,121,432739,FR,2023-12-07
147,spotify:track:0zehnMnrIcZrl23McnKDMc,Kaza,HRTBRK #2,Elektra France,79,86,63,430356,FR,2023-12-07
148,spotify:track:7LjHqvRyDcMZ9rJ1XuY0IP,"King Serenity, Locko, Sergio Alejandro",All for U (Ameyatchi),Can't Stop Productions,38,124,21,425366,FR,2023-12-07
149,spotify:track:48BdA5qBxXVoe59xvu0bwc,Gazo,RAPPEL,BSB PROD,4,110,76,425247,FR,2023-12-07
150,spotify:track:62u6D0NgRPtFcCdF5rNLeh,Djadja & Dinaz,BONKASA,Carré music,24,136,52,422484,FR,2023-12-07
151,spotify:track:0sZEwII5Qe3r7izOgdOvLT,"Jogga, wilsko, 7ia",SKEU SKEU (feat. wilsko & 7ia),Elektra France,58,94,11,421097,FR,2023-12-07
152,spotify:track:0sazgd7qckzMWxJ6IHcRFv,Freeze corleone,Jour de plus,MMS CORP,5,100,13,419057,FR,2023-12-07
153,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,"Ed Sheeran, Elton John",Merry Christmas,Atlantic Records UK,51,-1,3,419038,FR,2023-12-07
154,spotify:track:1s3XtkdfT3obSCbQVWtvX9,PNL,La misère est si belle,QLF Records,14,152,69,416810,FR,2023-12-07
155,spotify:track:0dwT3Ao581GbtLCSzX1zRz,Merveille,Ghetto,BLOOD LINE / MAP Record.,155,-1,1,416675,FR,2023-12-07
156,spotify:track:55Q180Og5mkW2XeGPjB7yn,"Morad, Jul",Se Grita,M.D.L.R,15,135,29,415468,FR,2023-12-07
157,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,103,127,8,415240,FR,2023-12-07
158,spotify:track:5W9JWRvM5nTLCz8Z9aW2NS,La Fève,LOYAL,WALONE,47,47,2,414176,FR,2023-12-07
159,spotify:track:4WB9OeauHXnGOMUK4s80gM,Lomepal,Trop beau,Pineale Prod - Grand Musique Management,1,151,258,413272,FR,2023-12-07
160,spotify:track:4eWcCSJEe0d1gCEdKqyiHS,Josman,J'aime Bien!,Choke Industry,131,131,77,411880,FR,2023-12-07
161,spotify:track:0goer5e8B6SJaTV2B51k6f,Jul,La bandite,D'Or et de Platine,11,150,88,410614,FR,2023-12-07
162,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,174,210,409151,FR,2023-12-07
163,spotify:track:1QrLZmyF1mq9zyMsZbPbNt,Bekar,Magenta,Panenka Music,163,173,7,408647,FR,2023-12-07
164,spotify:track:6YRplhBAorNmsdLf4eHIxc,JKSN,Christian Dior,Universal Music Division Island Def Jam,164,-1,1,408324,FR,2023-12-07
165,spotify:track:4otT81iBBpaf36roGtzT4a,Lomepal,Decrescendo,Pinéale,11,-1,52,406601,FR,2023-12-07
166,spotify:track:0SqLN8ZqucYOGZH7SD4HGC,Jul,J'fais que danser,D'Or et de Platine,37,108,5,404913,FR,2023-12-07
167,spotify:track:0YbFEoJi7Esa7lhIrEpBjl,Imagine Dragons,Waves,Kid Ina Korner / Interscope,26,168,31,404098,FR,2023-12-07
168,spotify:track:6dEysAhgnVJ9905XmZmwty,"Kendji Girac, Vianney",Le feu,Universal Music Division Island Def Jam,35,96,28,403557,FR,2023-12-07
169,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,48,145,21,402247,FR,2023-12-07
170,spotify:track:2JBnBUqpC3hrhMZv1Z9JKO,Tiakola,La clé,Wati-B,48,142,71,402196,FR,2023-12-07
171,spotify:track:1bxP4M9ICllcg7mel8kH89,Dadju,Reine,Universal Music Division Capitol Music France,2,144,110,400239,FR,2023-12-07
172,spotify:track:2JNJSm3CjesTWLOcJm4Kiz,"13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari",Bande organisée,Rien 100 Rien,1,141,173,398567,FR,2023-12-07
173,spotify:track:1ZrkOlKJ9db1cHnL1xEyfd,"Tayc, Tiakola",P A S C O M M E Ç A,Play Two,69,-1,22,397828,FR,2023-12-07
174,spotify:track:2ct8sYE8u8UZT229rWvXwL,"Ninho, Niska",Elle a mal (feat. Niska),Rec. 118 / Mal Luné Music,98,143,18,397683,FR,2023-12-07
175,spotify:track:60XZ7ePJQZqRJio62G5CnM,"Jogga, wilsko, 7ia",SKEU SKEU (feat. wilsko & 7ia) - Speed Up,Elektra France,52,122,11,396695,FR,2023-12-07
176,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,135,-1,22,395102,FR,2023-12-07
177,spotify:track:15289bif39XeHySV6FndDb,Nej,Ma muse,Miel Noir,79,134,11,394585,FR,2023-12-07
178,spotify:track:2KReCz1L5XkGIBhDncQ5VZ,Måneskin,BABY SAID,Epic,43,153,32,393010,FR,2023-12-07
179,spotify:track:6UeG6DogntZ1s89ejurXhT,Nekfeu,Egérie,Universal Music Division Carthage Music,179,-1,1,392502,FR,2023-12-07
180,spotify:track:7exHT4swWOKL5addPeqkLP,Måneskin,THE LONELIEST,Epic,12,189,48,390321,FR,2023-12-07
181,spotify:track:57I5KhEpQFC9XBgKt6nklL,Nekfeu,On verra,Universal Music Division Carthage Music,133,175,85,390118,FR,2023-12-07
182,spotify:track:6PrB4KpvuoYWtwjPC5a44S,"Soolking, Niska",Balader,Universal Music Division Capitol Music France,2,156,80,390003,FR,2023-12-07
183,spotify:track:2F2p7b5Xq20mRyEeWYaeUF,"Purple Disco Machine, Kungs, Julian Perretta",Substitution (feat. Julian Perretta),Columbia Local,22,194,34,386595,FR,2023-12-07
